종목명,일자,종가,외인,연기금,투신,사모,거래량,거래대금(억)
GS건설,20260407,28800.0,-10934.3808,4707.792,-141.1776,390.96,2673751.0,770.040288
GS건설,20260406,28000.0,-7067.9,2556.596,816.9,117.88,1421707.0,398.07796
GS건설,20260403,27250.0,-1102.0445,2086.28725,968.7375,714.57675,2354416.0,641.57836
GS건설,20260402,26200.0,10333.4372,1365.5702,-1227.0508,-299.466,2596680.0,680.33016
GS건설,20260401,28050.0,-5112.3369,1592.65095,391.5219,462.57255,2952722.0,828.238521
GS건설,20260331,25100.0,-2244.191,1933.0765,578.1032,89.7576,1611615.0,404.515365
GS건설,20260330,25850.0,670.3939,1899.7165,41.0498,39.57635,1167935.0,301.9111975
동진쎄미켐,20260512,56200.0,36673.5348,-88.9646,-21851.3468,-8813.5088,1430185.0,803.76397
동진쎄미켐,20260511,58900.0,212.6879,-1048.3611,-409.4728,467.9016,553652.0,326.101028
동진쎄미켐,20260508,59600.0,-2575.6736,263.73,-361.4144,-29.7404,443974.0,264.608504
동진쎄미켐,20260507,61000.0,-4967.047,1610.4,1756.617,2644.594,1891498.0,1153.81378
동진쎄미켐,20260506,59100.0,-3166.7553,-386.514,-31.7367,-129.6063,608738.0,359.764158
동진쎄미켐,20260504,58900.0,7539.3178,100.4834,104.253,1103.197,516855.0,304.427595
동진쎄미켐,20260430,56600.0,2187.873,-214.5706,-30.9602,-101.6536,493880.0,279.53608
동진쎄미켐,20260429,58400.0,3213.2848,-989.4128,-820.1112,-129.1224,519658.0,303.480272
동진쎄미켐,20260428,58800.0,-8526.6468,374.6736,-618.9288,-89.6112,756834.0,445.018392
동진쎄미켐,20260427,60800.0,-27135.2832,-3580.3296,-516.1312,-874.2432,1146625.0,697.148
동진쎄미켐,20260424,63200.0,16310.5296,183.912,-128.8648,97.012,1317185.0,832.46092
동진쎄미켐,20260423,60300.0,16656.066,-124.218,-178.4277,-170.3475,1552026.0,935.871678
동진쎄미켐,20260422,60400.0,-6001.1628,630.4552,324.4084,474.2608,3292951.0,1988.942404
동진쎄미켐,20260421,54700.0,1382.5425,-2364.9545,137.5158,427.4805,529886.0,289.847642
동진쎄미켐,20260420,53800.0,285.0862,-96.1944,-774.8276,-158.3334,634441.0,341.329258
동진쎄미켐,20260417,55300.0,-830.5507,124.2038,-21.567,-423.9851,439398.0,242.987094
동진쎄미켐,20260416,56800.0,-176.3072,4278.5736,303.028,1689.4592,894389.0,508.012952
동진쎄미켐,20260415,56500.0,28853.985,1634.6015,873.5465,713.0865,2202887.0,1244.631155
동진쎄미켐,20260414,52300.0,-13308.4149,-1497.6105,-4121.0831,-193.0393,1190997.0,622.891431
동진쎄미켐,20260413,52200.0,-18433.5426,3384.9612,-641.5902,1639.5498,2168331.0,1131.868782
동진쎄미켐,20260410,49500.0,134746.4745,1985.247,-123205.6485,-25503.3405,5977913.0,2959.066935
동진쎄미켐,20260409,45050.0,27966.2291,-5558.31405,-15700.51065,-2885.4525,2424287.0,1092.1412935
동진쎄미켐,20260408,47900.0,-6304.8854,-1351.8817,992.6796,244.4816,1298968.0,622.205672
동진쎄미켐,20260407,44750.0,-8076.79325,-739.40425,206.387,-74.24025,690785.0,309.1262875
동진쎄미켐,20260406,45000.0,-4543.11,587.295,1187.1,-1812.825,477394.0,214.8273
동진쎄미켐,20260403,46000.0,-4398.612,-137.356,-38.41,-149.914,390752.0,179.74592
동진쎄미켐,20260402,46200.0,-2153.9364,7617.225,-15.939,-160.2678,714915.0,330.29073
동진쎄미켐,20260401,48550.0,-2048.9071,1822.2757,2141.78325,512.73655,440563.0,213.8933365
동진쎄미켐,20260331,44250.0,-110.58075,1806.7275,455.99625,116.9085,787452.0,348.44751
동진쎄미켐,20260330,44000.0,-1319.428,-234.168,391.688,-441.496,381851.0,168.01444
미래에셋증권2우B,20260512,21000.0,1092.399,0.0,-1144.206,990.906,888453.0,186.57513
미래에셋증권2우B,20260511,22950.0,4585.61655,0.0,-825.5574,544.1445,628896.0,144.331632
미래에셋증권2우B,20260508,22900.0,1356.6647,0.0,-301.5014,-19.0528,536506.0,122.859874
미래에셋증권2우B,20260507,22700.0,5306.9422,0.0,-1035.0746,-43.5159,979175.0,222.272725
미래에셋증권2우B,20260506,23800.0,17325.4242,1436.4252,-1307.0484,-647.0982,2539884.0,604.492392
미래에셋증권2우B,20260504,20550.0,10431.40605,1290.2112,-633.90585,-82.611,988154.0,203.065647
미래에셋증권2우B,20260430,19510.0,-4256.00895,0.0,-1241.94807,1977.82625,937742.0,182.9534642
미래에셋증권2우B,20260429,20300.0,2733.192,0.0,-1559.4866,540.5687,453132.0,91.985796
미래에셋증권2우B,20260428,20400.0,-278.2152,102.0,-26.7036,1395.258,382173.0,77.963292
미래에셋증권2우B,20260427,20300.0,1716.9943,0.0,0.0,-423.052,448953.0,91.137459
미래에셋증권2우B,20260424,20000.0,114.6,155.0,-346.58,-24.68,398192.0,79.6384
미래에셋증권2우B,20260423,20500.0,-42.7835,0.0,-866.2685,7.8515,398604.0,81.71382
미래에셋증권2우B,20260422,20850.0,1606.9512,0.0,-158.46,84.88035,254666.0,53.097861
미래에셋증권2우B,20260421,20600.0,435.9578,0.0,-2040.6772,694.0552,325061.0,66.962566
미래에셋증권2우B,20260420,20600.0,-22.2274,-51.6442,-180.9916,-377.3302,155365.0,32.00519
미래에셋증권2우B,20260417,20900.0,-391.039,-57.5377,964.6186,126.027,314525.0,65.735725
미래에셋증권2우B,20260416,21050.0,390.3933,171.4312,-141.01395,-42.45785,241175.0,50.7673375
미래에셋증권2우B,20260415,20750.0,-299.0905,0.0,-154.48375,-112.02925,426000.0,88.395
미래에셋증권2우B,20260414,21000.0,7335.825,355.656,271.761,-69.951,982254.0,206.27334
미래에셋증권2우B,20260413,19700.0,-690.7805,-51.1412,49.2894,1146.2445,283293.0,55.808721
미래에셋증권2우B,20260410,20000.0,3699.02,0.0,395.72,2859.96,495191.0,99.0382
미래에셋증권2우B,20260409,19920.0,-933.80976,58.0668,62.11056,445.45104,317077.0,63.1617384
미래에셋증권2우B,20260408,20400.0,4557.564,647.7816,-0.51,83.1504,459080.0,93.65232
미래에셋증권2우B,20260407,18770.0,-985.96933,-113.80251,-18.77,-18.0192,327883.0,61.5436391
미래에셋증권2우B,20260406,19350.0,-622.62495,-100.09755,-32.8176,1236.9681,262455.0,50.7850425
미래에셋증권2우B,20260403,19570.0,762.60376,-354.00173,60.37345,1036.6229,217211.0,42.5081927
미래에셋증권2우B,20260402,19030.0,-1640.08152,-110.05049,0.0,820.87808,398187.0,75.7749861
미래에셋증권2우B,20260401,20450.0,1084.8316,0.0,-4.27405,432.57885,337965.0,69.1138425
미래에셋증권2우B,20260331,18860.0,-125.90936,0.0,-107.502,486.9652,334513.0,63.0891518
미래에셋증권2우B,20260330,19340.0,-906.96864,0.0,82.2917,9.0898,346413.0,66.9962742
롯데지주,20260512,28600.0,-3306.875,-1026.7972,-432.146,-3.3462,504117.0,144.177462
롯데지주,20260511,29850.0,-422.0193,507.06195,-4.4178,-16.0593,386221.0,115.2869685
롯데지주,20260508,29250.0,1038.46275,-683.25075,-80.52525,-19.33425,283380.0,82.88865
롯데지주,20260507,29600.0,854.5816,-346.7344,-199.8,-80.8376,246237.0,72.886152
롯데지주,20260506,29350.0,784.61355,-848.77265,-937.0868,-144.5194,290850.0,85.364475
롯데지주,20260504,30050.0,-732.40865,-299.899,-441.22415,147.57555,452394.0,135.944397
롯데지주,20260430,30550.0,-706.4382,652.57855,100.35675,-33.39115,241080.0,73.64994
롯데지주,20260429,31300.0,6529.7121,-238.9442,807.4461,178.6917,839243.0,262.683059
롯데지주,20260428,29200.0,569.4584,-198.8228,-152.8328,-228.6068,127369.0,37.191748
롯데지주,20260427,29000.0,211.874,-917.502,-122.931,-69.339,246781.0,71.56649
롯데지주,20260424,28950.0,1418.2026,-646.4535,-37.02705,-8.8587,170939.0,49.4868405
롯데지주,20260423,28400.0,334.126,-900.8764,-37.0904,-18.4316,168253.0,47.783852
롯데지주,20260422,28300.0,-793.9848,-942.4466,-14.3198,-56.8264,170262.0,48.184146
롯데지주,20260421,28600.0,-673.8732,-1209.6656,-3.4034,-194.623,170274.0,48.698364
롯데지주,20260420,28700.0,10.5616,-458.1094,-78.5232,-24.5385,175495.0,50.367065
롯데지주,20260417,28950.0,380.66355,-1997.92635,79.87305,-39.1404,211429.0,61.2086955
롯데지주,20260416,29200.0,2721.7028,-2212.4548,365.7008,164.7464,302724.0,88.395408
롯데지주,20260415,28650.0,-807.5862,-490.80315,-115.83195,-44.83725,185793.0,53.2296945
롯데지주,20260414,28400.0,438.6096,-1311.37,-461.926,-64.8656,216572.0,61.506448
롯데지주,20260413,28300.0,-534.1059,-1182.8551,487.2128,2.0659,134632.0,38.100856
롯데지주,20260410,28750.0,1995.62375,-1992.2025,132.91125,-4.91625,171496.0,49.3051
롯데지주,20260409,28100.0,1306.5938,-1393.479,-575.4599,5.7886,170634.0,47.948154
롯데지주,20260408,28300.0,996.4713,-354.6556,-157.2914,-53.3738,183575.0,51.951725
롯데지주,20260407,26950.0,356.818,-1696.09825,-46.54265,-343.8281,183871.0,49.5532345
롯데지주,20260406,27450.0,-172.96245,-769.61565,-116.6076,-99.17685,107187.0,29.4228315
롯데지주,20260403,27300.0,56.4564,-1074.1731,-204.6954,34.398,140630.0,38.39199
롯데지주,20260402,27200.0,-37.4272,-1034.4976,-30.9264,3.6448,234502.0,63.784544
롯데지주,20260401,28600.0,1511.1096,-734.162,53.3104,59.5452,206202.0,58.973772
롯데지주,20260331,27300.0,-110.292,-378.1596,-200.1909,27.4911,298601.0,81.518073
롯데지주,20260330,28650.0,-1250.94495,-3628.7517,-404.56665,-48.61905,442084.0,126.657066
고영,20260512,41400.0,2624.553,-340.308,-17.1396,425.3022,7685575.0,3181.82805
고영,20260511,41500.0,-16133.872,-32.204,3267.627,237.38,4856732.0,2015.54378
고영,20260508,40700.0,3507.6888,516.076,270.9806,69.8412,2782567.0,1132.504769
고영,20260507,40150.0,-1624.50915,-1158.729,3386.8131,-13.8919,2448440.0,983.04866
고영,20260506,41600.0,19493.4688,1866.4672,7041.424,1268.8416,7340260.0,3053.54816
고영,20260504,38950.0,-6382.93125,-1020.29525,1341.9054,-103.5291,3651497.0,1422.2580815
고영,20260430,40250.0,-6815.17025,-1764.11725,-74.4625,-223.26675,3331834.0,1341.063185
고영,20260429,41950.0,5470.8673,3049.4294,450.50105,-435.98635,14920667.0,6259.2198065
고영,20260428,39950.0,-48476.129,-1715.2932,-846.0611,-3092.09005,6416972.0,2563.580314
고영,20260427,43500.0,-11333.3595,-806.7075,2605.8675,-2312.46,16415338.0,7140.67203
고영,20260424,42300.0,107983.9053,3835.7217,1802.826,9227.6181,30620110.0,12952.30653
고영,20260423,32550.0,621.705,270.84855,-238.42875,-39.87375,2475769.0,805.8628095
고영,20260422,33100.0,3425.2542,76.792,1115.47,479.3873,3436385.0,1137.443435
고영,20260421,32000.0,-6244.704,-287.52,859.232,-4.512,2687432.0,859.97824
고영,20260420,31750.0,-16201.39,-937.8315,564.388,16.383,2893251.0,918.6071925
고영,20260417,33000.0,40667.088,958.683,535.293,107.085,13445138.0,4436.89554
고영,20260416,29600.0,6149.0744,-317.6672,639.1528,-36.26,1179822.0,349.227312
고영,20260415,29050.0,-1862.2212,1513.12735,732.55385,188.38925,1767131.0,513.3515555
고영,20260414,28250.0,2733.7525,-1229.58125,576.5825,504.7145,1101198.0,311.088435
고영,20260413,27400.0,3610.8542,-2015.7906,89.5432,51.375,864747.0,236.940678
고영,20260410,27350.0,4775.1459,-164.1547,636.73535,-161.5291,909000.0,248.6115
고영,20260409,27100.0,-7565.8051,-252.0842,-541.1599,-179.4833,1049901.0,284.523171
고영,20260408,28350.0,5980.06395,-497.5992,1717.47135,15.96105,1350605.0,382.8965175
고영,20260407,26150.0,3330.07175,-1445.049,-4.10555,167.2554,851087.0,222.5592505
고영,20260406,26200.0,668.7812,-2438.4864,1343.8766,79.1502,783427.0,205.257874
고영,20260403,26450.0,-1800.5573,-1562.666,106.99025,-219.1647,882218.0,233.346661
고영,20260402,26200.0,5587.3334,-20.436,-1526.4906,241.1972,1836154.0,481.072348
고영,20260401,27300.0,7277.8797,-2300.4618,1900.7625,-199.8906,1518817.0,414.637041
고영,20260331,24450.0,5753.9652,-2311.1607,-3295.10205,-82.7877,1455373.0,355.8386985
고영,20260330,26050.0,1418.60485,-2756.09,-778.2177,-104.2,824306.0,214.731713
HL만도,20260512,60200.0,-947.849,1977.4496,-506.282,69.2902,1176481.0,708.241562
HL만도,20260511,62100.0,4794.8652,-224.9883,192.1995,111.0969,1004500.0,623.7945
HL만도,20260508,59900.0,16639.5611,516.0984,625.7154,34.5024,1759071.0,1053.683529
HL만도,20260507,57600.0,3347.3664,-363.5712,-1169.7408,134.496,362067.0,208.550592
HL만도,20260506,57000.0,2724.714,-713.298,-76.608,-138.624,326626.0,186.17682
HL만도,20260504,58000.0,4635.766,93.148,34.742,-206.828,366564.0,212.60712
HL만도,20260430,57100.0,-123.1076,-1800.1346,207.9011,-1361.3782,563165.0,321.567215
HL만도,20260429,57900.0,-6716.5158,-840.0132,-38.9667,44.6988,361060.0,209.05374
HL만도,20260428,57600.0,-9331.2576,66.7584,-17.568,-16.704,603408.0,347.563008
HL만도,20260427,56700.0,6213.0159,281.2887,121.0545,-602.154,891369.0,505.406223
HL만도,20260424,53000.0,941.492,-533.021,-1149.941,-8.957,168604.0,89.36012
HL만도,20260423,53400.0,-1302.159,-4854.327,-224.8674,-1318.0188,356537.0,190.390758
HL만도,20260422,54500.0,-848.674,-156.4695,-106.384,-935.8195,194946.0,106.24557
HL만도,20260421,54300.0,404.9151,-623.3097,36.8697,90.7896,267266.0,145.125438
HL만도,20260420,52600.0,-1246.9356,-29.7716,-139.0218,-85.5276,153397.0,80.686822
HL만도,20260417,52900.0,-3512.6129,-42.4258,-99.2933,-181.5528,194276.0,102.772004
HL만도,20260416,53300.0,-1188.6966,-710.5423,-76.4322,300.3988,272029.0,144.991457
HL만도,20260415,52700.0,1827.8995,-658.1176,-521.8354,1333.6262,245793.0,129.532911
HL만도,20260414,51200.0,2400.0512,-63.2832,-40.0384,217.6512,159146.0,81.482752
HL만도,20260413,49700.0,1467.4919,-1526.3864,-303.8161,-9.7412,186894.0,92.886318
HL만도,20260410,50500.0,-396.5765,-539.34,-538.633,-140.794,162679.0,82.152895
HL만도,20260409,50700.0,-2241.8019,-3009.1464,-512.4249,-592.176,384175.0,194.776725
HL만도,20260408,50900.0,7778.7416,-7275.2388,-963.2316,67.5443,388970.0,197.98573
HL만도,20260407,47800.0,2952.1758,-283.5018,-1178.748,205.8268,184150.0,88.0237
HL만도,20260406,48100.0,2944.9706,-3188.549,-27.417,-283.9824,173787.0,83.591547
HL만도,20260403,48350.0,2276.6081,-745.12185,-340.1906,-40.66235,189912.0,91.822452
HL만도,20260402,47800.0,235.1282,-969.9098,-24.9038,-847.9242,325211.0,155.450858
HL만도,20260401,51000.0,-638.214,-1252.356,143.565,-430.338,253005.0,129.03255
HL만도,20260331,49050.0,2406.7854,-2386.5768,49.1481,192.22695,277513.0,136.1201265
HL만도,20260330,49750.0,1873.0875,-2503.96725,-150.9415,55.322,250447.0,124.5973825
에임드바이오,20260512,43400.0,1849.491,0.0,-65.1868,364.56,357001.0,154.938434
에임드바이오,20260511,41800.0,647.7746,0.0,27.8388,181.9136,218901.0,91.500618
에임드바이오,20260508,44100.0,-19.8009,-162.0675,-56.7567,-20.4624,133780.0,58.99698
에임드바이오,20260507,44200.0,427.5024,228.8234,-842.7614,-66.3,206876.0,91.439192
에임드바이오,20260506,44250.0,-1324.44675,-262.7565,-208.329,-61.99425,207116.0,91.64883
에임드바이오,20260504,46700.0,-432.0684,0.0,-2.4284,-68.1353,115347.0,53.867049
에임드바이오,20260430,46850.0,-53.92435,0.0,-2147.46345,-23.94035,194521.0,91.1330885
에임드바이오,20260429,48750.0,-19.54875,0.0,-32.0775,0.0,129983.0,63.3667125
에임드바이오,20260428,48850.0,-532.90465,-179.2795,311.7607,-292.95345,185568.0,90.649968
에임드바이오,20260427,50900.0,1798.4497,0.0,95.1321,-77.8261,218949.0,111.445041
에임드바이오,20260424,50200.0,1896.305,0.0,715.0488,333.9806,263519.0,132.286538
에임드바이오,20260423,47400.0,-416.3616,-157.5102,-75.7452,-93.378,183427.0,86.944398
에임드바이오,20260422,47150.0,-360.6975,-105.0502,-2477.261,-217.88015,198589.0,93.6347135
에임드바이오,20260421,48150.0,-2444.9607,0.0,-2611.31895,-355.49145,258055.0,124.2534825
에임드바이오,20260420,49850.0,-1379.4492,0.0,26.8193,-68.44405,164114.0,81.810829
에임드바이오,20260417,50600.0,-1133.44,0.0,-10.879,-37.444,130597.0,66.082082
에임드바이오,20260416,51300.0,-3159.567,505.6128,133.0209,-84.645,217172.0,111.409236
에임드바이오,20260415,50300.0,1716.5881,146.373,-561.348,-10.6133,345463.0,173.767889
에임드바이오,20260414,46550.0,1488.5759,0.0,-6112.6667,68.38195,269992.0,125.681276
에임드바이오,20260413,45950.0,-747.28485,158.02205,-114.7831,-22.56145,105073.0,48.2810435
에임드바이오,20260410,47550.0,-44.7921,0.0,-26.67555,82.9272,129235.0,61.4512425
에임드바이오,20260409,46300.0,-791.4522,90.0072,-168.3931,-18.8441,140242.0,64.932046
에임드바이오,20260408,48050.0,-60.543,271.8669,-1880.2926,-178.746,211496.0,101.623828
에임드바이오,20260407,45300.0,-518.5038,0.0,-819.3411,-120.8151,142031.0,64.340043
에임드바이오,20260406,46300.0,103.6657,0.0,3.9818,-63.1069,153049.0,70.861687
에임드바이오,20260403,48300.0,-2096.9445,0.0,-221.3589,-124.9521,179091.0,86.500953
에임드바이오,20260402,49150.0,-1731.9477,423.42725,-160.6222,-202.2031,367060.0,180.40999
에임드바이오,20260401,49600.0,468.6704,0.0,-177.6176,-429.536,173167.0,85.890832
에임드바이오,20260331,47200.0,-261.96,-605.3872,-1694.716,-226.5128,313640.0,148.03808
에임드바이오,20260330,50200.0,-381.6706,41.415,-198.9928,-442.262,178118.0,89.415236
두산테스나,20260512,144800.0,-2218.7704,0.0,-3471.58,-6414.7848,561266.0,812.713168
두산테스나,20260511,156600.0,-3560.9274,-1786.023,9422.3088,-1089.7794,388392.0,608.221872
두산테스나,20260508,144900.0,-3241.2681,-430.7877,1639.8333,3542.9499,368561.0,534.044889
두산테스나,20260507,134500.0,396.6405,-79.086,-162.207,402.8275,216919.0,291.756055
두산테스나,20260506,140000.0,154.42,-789.32,5706.68,2409.54,396136.0,554.5904
두산테스나,20260504,132100.0,4265.3769,-1886.9164,745.8366,-250.0653,313015.0,413.492815
두산테스나,20260430,130700.0,683.2996,-362.6925,-3875.9085,2544.2062,324617.0,424.274419
두산테스나,20260429,131900.0,-2554.1116,-1701.7738,1170.2168,4042.0755,418549.0,552.066131
두산테스나,20260428,129800.0,298.0208,-66.0682,529.7138,3291.079,493049.0,639.977602
두산테스나,20260427,122500.0,-1438.2725,-2028.355,256.1475,933.5725,347403.0,425.568675
두산테스나,20260424,122400.0,-4974.5808,-612.0,-1637.5896,968.9184,517791.0,633.776184
두산테스나,20260423,125700.0,-3812.1039,-933.8253,4836.6846,438.693,472326.0,593.713782
두산테스나,20260422,124900.0,-1189.4227,-3778.225,3100.018,4823.7629,861139.0,1075.562611
두산테스나,20260421,108000.0,-2295.0,-714.096,-702.324,-234.792,252491.0,272.69028
두산테스나,20260420,111800.0,-5913.2138,0.0,745.4824,444.964,329936.0,368.868448
두산테스나,20260417,111800.0,618.1422,-439.4858,4675.2524,1564.7528,684374.0,765.130132
두산테스나,20260416,100500.0,-5991.006,3054.4965,-162.006,287.028,457118.0,459.40359
두산테스나,20260415,97000.0,-8494.872,-297.499,-933.431,-480.829,397349.0,385.42853
두산테스나,20260414,97800.0,-10.3668,-664.3554,5547.705,1321.4736,691861.0,676.640058
두산테스나,20260413,87700.0,6695.895,-3159.2171,-4135.055,-250.9097,242228.0,212.433956
두산테스나,20260410,88200.0,5136.0624,-179.3988,-6994.5246,-586.7064,350609.0,309.237138
두산테스나,20260409,86200.0,11217.206,-2136.036,-4819.7868,-2842.445,444721.0,383.349502
두산테스나,20260408,91000.0,436.345,-905.359,-13022.373,506.233,807063.0,734.42733
두산테스나,20260407,92200.0,-1465.8878,-60.2988,3078.0048,-957.036,360567.0,332.442774
두산테스나,20260406,93200.0,829.8528,-703.0076,-1988.422,-169.9968,222377.0,207.255364
두산테스나,20260403,94700.0,9554.3777,-282.7742,-4012.7231,-2081.6954,369958.0,350.350226
두산테스나,20260402,97200.0,16266.906,-1135.296,-6621.75,-3377.214,453769.0,441.063468
두산테스나,20260401,102900.0,454.6122,-2978.4405,-3369.975,-136.0338,390698.0,402.028242
두산테스나,20260331,101300.0,-2776.2278,-331.8588,3041.2286,-2994.0228,462763.0,468.778919
두산테스나,20260330,101300.0,241.8031,-129.2588,-640.1147,-723.282,316618.0,320.734034
두산우,20260512,696000.0,2099.832,0.0,45.936,1210.344,26704.0,185.85984
두산우,20260511,720000.0,5891.04,0.0,56.88,2257.92,26251.0,189.0072
두산우,20260508,690000.0,3131.22,0.0,0.0,345.0,15996.0,110.3724
두산우,20260507,706000.0,5661.414,0.0,-33.182,134.846,30102.0,212.52012
두산우,20260506,713000.0,2650.934,0.0,-19.964,-1410.314,28524.0,203.37612
두산우,20260504,682000.0,-532.642,0.0,0.0,0.0,21554.0,146.99828
두산우,20260430,645000.0,2709.0,54.18,463.11,2298.135,26080.0,168.216
두산우,20260429,629000.0,1726.605,0.0,0.0,589.373,15161.0,95.36269
두산우,20260428,628000.0,-415.736,-78.5,-0.628,450.904,16656.0,104.59968
두산우,20260427,627000.0,48.906,0.0,0.0,85.899,24272.0,152.18544
두산우,20260424,605000.0,3864.135,398.695,-33.275,0.0,23658.0,143.1309
두산우,20260423,575000.0,-136.85,0.0,0.0,0.0,19813.0,113.92475
두산우,20260422,571000.0,698.904,0.0,0.0,207.273,12241.0,69.89611
두산우,20260421,568000.0,-1230.288,-12.496,372.04,2371.968,18169.0,103.19992
두산우,20260420,552000.0,5033.136,0.0,-27.048,-113.712,29299.0,161.73048
두산우,20260417,540000.0,-737.1,-42.66,0.0,1200.96,11733.0,63.3582
두산우,20260416,545000.0,1115.615,0.0,0.0,0.0,15915.0,86.73675
두산우,20260415,549000.0,-1087.569,0.0,-0.549,0.0,22142.0,121.55958
두산우,20260414,557000.0,2333.83,0.0,0.0,748.051,19309.0,107.55113
두산우,20260413,526000.0,751.654,-212.504,-10.52,0.0,11649.0,61.27374
두산우,20260410,541000.0,-710.874,0.0,0.0,0.0,15008.0,81.19328
두산우,20260409,556000.0,1036.94,-1.112,-52.264,-1501.2,36043.0,200.39908
두산우,20260408,555000.0,4812.405,0.0,-54.945,-1426.905,81213.0,450.73215
두산우,20260407,451500.0,-2902.242,0.0,0.0,0.0,18028.0,81.39642
두산우,20260406,462000.0,-84.084,0.0,0.0,461.538,12625.0,58.3275
두산우,20260403,465000.0,-983.94,485.925,19.995,1582.86,11853.0,55.11645
두산우,20260402,452500.0,-749.34,-6.7875,510.8725,0.0,15705.0,71.065125
두산우,20260401,479000.0,502.471,0.0,0.0,597.313,15778.0,75.57662
두산우,20260331,440000.0,-1618.76,0.0,0.0,880.88,17340.0,76.296
두산우,20260330,464500.0,-3043.404,-1.3935,698.1435,1096.6845,25196.0,117.03542
비츠로셀,20260512,60900.0,1384.4397,-447.4323,584.2137,4019.0955,684449.0,416.829441
비츠로셀,20260511,64100.0,2063.4431,-214.9273,-2829.6945,4254.2529,873797.0,560.103877
비츠로셀,20260508,59000.0,-14706.458,0.0,-905.001,3496.93,538693.0,317.82887
비츠로셀,20260507,59000.0,-3626.435,0.0,-434.889,863.819,561705.0,331.40595
비츠로셀,20260506,57000.0,4678.104,-207.879,-2095.149,-213.978,550848.0,313.98336
비츠로셀,20260504,57500.0,3923.0525,0.0,-4361.145,-1587.46,608016.0,349.6092
비츠로셀,20260430,57000.0,7299.705,0.0,-27.702,-1340.925,592482.0,337.71474
비츠로셀,20260429,54900.0,6255.9099,0.0,-4223.3472,2013.2928,465946.0,255.804354
비츠로셀,20260428,53200.0,15019.956,0.0,-12699.9572,-136.458,603011.0,320.801852
비츠로셀,20260427,54000.0,2407.104,-1870.992,-13733.928,801.522,993995.0,536.7573
비츠로셀,20260424,57200.0,4867.72,-387.1868,-1015.7004,1508.2496,589291.0,337.074452
비츠로셀,20260423,52100.0,9679.8674,-5065.5788,-7175.6288,3495.7537,1185438.0,617.613198
비츠로셀,20260422,56600.0,5780.558,-466.8934,-1205.8064,897.0534,721674.0,408.467484
비츠로셀,20260421,57800.0,4637.4674,-825.1528,-3903.9276,3886.5876,578970.0,334.64466
비츠로셀,20260420,57500.0,-12461.86,525.9525,5658.575,3724.1025,588419.0,338.340925
비츠로셀,20260417,56300.0,-19666.3782,-269.2829,14169.3025,2781.8393,832830.0,468.88329
비츠로셀,20260416,56500.0,-13059.8055,-2531.2,10367.1285,12109.645,2077090.0,1173.55585
비츠로셀,20260415,50400.0,-12643.5456,-789.6168,-617.652,11882.304,1655087.0,834.163848
비츠로셀,20260414,44200.0,6355.518,-2133.9318,-503.3938,-2687.6694,919292.0,406.327064
비츠로셀,20260413,43650.0,-7621.94475,0.0,-1235.6442,971.1252,900601.0,393.1123365
비츠로셀,20260410,45250.0,10838.50625,-184.93675,132.673,-188.19475,1106175.0,500.5441875
비츠로셀,20260409,41550.0,-6115.4121,217.722,481.4814,2985.40905,1076677.0,447.3592935
비츠로셀,20260408,38850.0,1010.76045,-524.1642,10627.22325,695.9589,1633004.0,634.422054
비츠로셀,20260407,37950.0,3691.2447,0.0,-953.0004,282.31005,504076.0,191.296842
비츠로셀,20260406,38650.0,2520.9076,208.6327,-221.6964,-56.23575,690726.0,266.965599
비츠로셀,20260403,40650.0,2807.6142,0.0,-55.81245,-261.66405,974788.0,396.251322
비츠로셀,20260402,38700.0,4330.1817,77.9418,-879.4575,995.3253,932202.0,360.762174
비츠로셀,20260401,38500.0,3616.382,-722.337,361.746,-468.1985,1208144.0,465.13544
비츠로셀,20260331,35600.0,-2146.7156,-1019.228,2945.7576,2732.122,771107.0,274.514092
비츠로셀,20260330,37150.0,-1251.7321,-1312.69525,5128.22315,4299.3695,1805851.0,670.8736465
LS에코에너지,20260512,90000.0,5794.65,-394.56,-1563.93,1149.03,534887.0,481.3983
LS에코에너지,20260511,88400.0,2460.7908,-278.2832,-15.028,-54.8964,384019.0,339.472796
LS에코에너지,20260508,90100.0,2797.1545,0.0,-330.3066,1048.9442,546093.0,492.029793
LS에코에너지,20260507,83700.0,-108.3915,-337.1436,-1112.2893,-277.2981,844364.0,706.732668
LS에코에너지,20260506,92100.0,-63.4569,107.1123,249.4989,-156.2937,457005.0,420.901605
LS에코에너지,20260504,90400.0,-4035.1848,1444.9536,-2.5312,354.82,782747.0,707.603288
LS에코에너지,20260430,87100.0,-3495.4972,-189.1812,-283.075,-232.8183,565958.0,492.949418
LS에코에너지,20260429,90900.0,-9982.0926,-116.8974,1789.6392,-1757.0061,1581416.0,1437.507144
LS에코에너지,20260428,72700.0,1577.0084,31.0429,-260.7749,-83.5323,421400.0,306.3578
LS에코에너지,20260427,68300.0,1271.2679,444.7696,-46.3074,-69.3245,479365.0,327.406295
LS에코에너지,20260424,63300.0,2447.7477,89.6961,-16.0782,-59.1855,259655.0,164.361615
LS에코에너지,20260423,62800.0,-5233.9404,-38.8732,-222.8144,-129.368,723837.0,454.569636
LS에코에너지,20260422,60000.0,976.38,621.36,471.66,336.54,418643.0,251.1858
LS에코에너지,20260421,58500.0,338.0715,-76.869,238.329,317.9475,284463.0,166.410855
