종목명,종목코드,AI수급점수,매수후보,진입유형,스윙우선순위,기관동행점수,수급품질점수,주도주점수,수급흡수율,수급지속일수,종목체급,전략슬리브,거래대금활력,20일평균거래대금(억),진입코멘트,매도점검,테마,정배열,추세품질점수,MA5,MA10,MA20,순위,날짜
SK스퀘어,402340.0,18.0,관찰,관찰,7.32,5.69,8.0,59.31,-1.1956,1,대형,관찰,0.92,1164.9,연기금 10일 순매수 · 정배열 확인 전,추세훼손,복합기업,False,60.0,326300.0,306900.0,309450.0,9,2025-12-29
삼성바이오로직스,207940.0,20.0,관찰,관찰,3.27,0.98,4.0,51.74,-0.4488,1,대형,관찰,0.75,764.2,정배열 확인 전,수급훼손,제약,False,60.0,1706600.0,1731600.0,1695450.0,10,2025-12-29
하나금융지주,86790.0,13.0,관찰,관찰,1.41,5.38,8.0,42.14,-0.5959,2,대형,관찰,0.72,520.0,연기금 10일 순매수 · 정배열 확인 전,추세훼손,은행,False,60.0,94140.0,93170.0,93600.0,11,2025-12-29
SK,34730.0,14.0,제외,회피,0.0,12.2,51.8,13.73,1.1204,4,대형,관찰,0.83,384.7,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,석유와가스,False,0.0,249000.0,251450.0,257875.0,12,2025-12-29
효성중공업,298040.0,12.0,제외,회피,0.0,2.67,4.0,6.57,-1.0379,1,대형,관찰,0.81,1060.5,역배열/추세 훼손,매도/제외,전기장비,False,0.0,1813000.0,1843600.0,1883900.0,13,2025-12-29
삼성전기,9150.0,9.0,제외,회피,0.0,5.78,0.0,26.0,-1.959,0,대형,관찰,0.81,1311.3,역배열/추세 훼손,매도/제외,전자장비와기기,False,0.0,255200.0,256000.0,259625.0,14,2025-12-29
LS ELECTRIC,10120.0,8.0,제외,회피,0.0,1.54,0.0,8.5,-2.6385,0,대형,관찰,0.65,706.0,역배열/추세 훼손,매도/제외,전기장비,False,0.0,93320.0,94030.0,96110.0,15,2025-12-29
현대차,5380.0,8.0,제외,회피,0.0,2.93,0.0,58.67,-2.0209,0,대형,관찰,0.7,3464.1,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차,False,60.0,288900.0,288100.0,289425.0,16,2025-12-29
NAVER,35420.0,7.0,제외,회피,0.0,3.5,8.0,45.64,-0.2756,1,대형,관찰,1.0,1787.0,역배열/추세 훼손,매도/제외,양방향미디어와서비스,False,60.0,237000.0,235400.0,240625.0,17,2025-12-29
POSCO홀딩스,5490.0,7.0,제외,회피,0.0,5.19,16.0,37.79,-0.1176,3,대형,관찰,0.97,803.6,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,철강,False,60.0,309000.0,309000.0,310500.0,18,2025-12-29
기아,270.0,7.0,제외,회피,0.0,2.38,0.0,17.83,-1.3429,0,대형,관찰,0.5,1056.5,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차,False,0.0,120640.0,121090.0,121210.0,19,2025-12-29
두산에너빌리티,34020.0,7.0,제외,회피,0.0,2.48,4.0,39.57,-0.5534,0,대형,관찰,0.91,3043.1,역배열/추세 훼손,매도/제외,기계,False,0.0,76320.0,76340.0,76930.0,20,2025-12-29
삼성물산,28260.0,7.0,제외,회피,0.0,12.27,50.6,21.56,0.634,4,대형,관찰,0.7,780.4,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,0.0,241400.0,242800.0,243350.0,21,2025-12-29
신한지주,55550.0,7.0,제외,회피,0.0,2.05,2.0,33.45,-0.0684,3,대형,관찰,0.63,804.4,역배열/추세 훼손,매도/제외,은행,False,40.0,77520.0,77050.0,77945.0,22,2025-12-29
HD현대중공업,329180.0,5.0,제외,회피,0.0,2.64,8.0,16.31,-0.1543,2,대형,관찰,0.86,1077.8,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,0.0,520200.0,522000.0,533650.0,23,2025-12-29
KB금융,105560.0,5.0,제외,회피,0.0,9.59,39.4,32.3,0.5091,4,대형,관찰,0.53,1007.6,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,40.0,125760.0,125090.0,126485.0,24,2025-12-29
삼성전자우,5935.0,35.0,신규후보,주도돌파,57.61,14.93,17.4,85.15,0.0601,2,대형,주도대형,1.15,1994.6,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,보유/관찰,반도체와반도체장비,True,100.0,87820.0,85410.0,82840.0,1,2025-12-30
미래에셋증권,6800.0,35.0,관찰,주도눌림,56.96,14.22,8.0,75.48,-0.8079,0,대형,주도대형,1.33,1251.0,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,수급훼손,증권,True,100.0,23298.6,22566.7,22118.6,2,2025-12-30
한화오션,42660.0,20.0,신규후보,주도눌림,50.54,15.33,42.01,83.83,0.2962,3,대형,주도대형,2.21,2227.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,보유/관찰,조선,True,100.0,117620.0,112780.0,111965.0,3,2025-12-30
현대모비스,12330.0,25.0,관찰,관찰,41.03,10.93,0.0,76.5,-3.1522,0,대형,관찰,0.61,1148.5,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행,보유/관찰,자동차부품,True,100.0,365100.0,362600.0,357925.0,4,2025-12-30
삼성전자,5930.0,15.0,관찰,주도돌파,35.39,1.87,8.0,88.14,-1.6952,1,대형,주도대형,1.19,20721.6,대형 주도주 조건 · 대형 주도주 돌파,보유/관찰,반도체와반도체장비,True,100.0,115800.0,111410.0,109120.0,5,2025-12-30
SK스퀘어,402340.0,30.0,관찰,과열주의,33.07,7.18,8.0,72.31,-1.1571,1,대형,관찰,1.05,1203.6,연기금 10일 순매수 · 대형 주도주 조건 · 이격/RSI 과열,익절/추격주의,복합기업,True,100.0,336900.0,314450.0,312750.0,6,2025-12-30
SK하이닉스,660.0,19.0,관찰,과열주의,27.48,5.46,4.0,86.4,-2.8566,0,대형,관찰,1.14,18140.9,대형 주도주 조건 · 이격/RSI 과열,수급훼손,반도체와반도체장비,True,100.0,612400.0,582200.0,571900.0,7,2025-12-30
삼성생명,32830.0,11.0,제외,회피,17.61,14.11,57.0,76.48,1.2654,4,대형,관찰,1.11,389.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 역배열/추세 훼손,매도/제외,생명보험,True,100.0,161060.0,157770.0,156700.0,8,2025-12-30
한화에어로스페이스,12450.0,11.0,관찰,관찰,2.87,5.84,22.46,56.04,0.2172,2,대형,관찰,0.9,1689.0,정배열 확인 전,추세훼손,우주항공과국방,False,60.0,907600.0,890400.0,896850.0,9,2025-12-30
현대차,5380.0,9.0,관찰,관찰,0.94,4.44,0.0,58.67,-2.0079,0,대형,관찰,0.69,3486.5,연기금 10일 순매수 · 정배열 확인 전,추세훼손,자동차,False,60.0,290400.0,288400.0,291525.0,10,2025-12-30
SK,34730.0,15.0,제외,회피,0.0,13.72,51.8,13.07,1.1665,4,대형,관찰,0.87,369.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,석유와가스,False,0.0,250100.0,251200.0,258050.0,11,2025-12-30
하나금융지주,86790.0,11.0,관찰,관찰,0.0,2.41,8.0,42.14,-0.608,2,대형,관찰,0.68,509.7,연기금 10일 순매수 · 정배열 확인 전,추세훼손,은행,False,60.0,94140.0,93400.0,93585.0,12,2025-12-30
삼성바이오로직스,207940.0,10.0,제외,회피,0.0,0.93,4.0,34.74,-0.4621,1,대형,관찰,0.7,742.2,역배열/추세 훼손,매도/제외,제약,False,40.0,1700800.0,1723900.0,1697750.0,13,2025-12-30
기아,270.0,9.0,제외,회피,0.0,3.9,0.0,23.5,-1.3587,0,대형,관찰,0.49,1044.2,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차,False,20.0,120780.0,120870.0,121685.0,14,2025-12-30
삼성물산,28260.0,7.0,제외,회피,0.0,10.06,40.6,20.13,0.6358,4,대형,관찰,0.63,778.2,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,0.0,240400.0,242100.0,244000.0,15,2025-12-30
KB금융,105560.0,6.0,제외,회피,0.0,9.51,39.4,32.3,0.5226,4,대형,관찰,0.51,981.6,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,40.0,125400.0,125070.0,126405.0,16,2025-12-30
NAVER,35420.0,6.0,제외,회피,0.0,2.1,8.0,45.64,-0.2758,1,대형,관찰,1.01,1785.1,역배열/추세 훼손,매도/제외,양방향미디어와서비스,False,60.0,237900.0,235600.0,240600.0,17,2025-12-30
POSCO홀딩스,5490.0,5.0,제외,회피,0.0,3.67,16.0,22.12,-0.1151,3,대형,관찰,1.02,821.2,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,철강,False,40.0,309000.0,307700.0,310300.0,18,2025-12-30
삼성전기,9150.0,5.0,제외,회피,0.0,1.27,0.0,36.0,-1.9943,0,대형,관찰,0.8,1288.1,역배열/추세 훼손,매도/제외,전자장비와기기,False,40.0,255300.0,255150.0,259875.0,19,2025-12-30
셀트리온,68270.0,5.0,제외,회피,0.0,8.43,36.64,17.9,0.2928,4,대형,관찰,0.81,805.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,제약,False,0.0,181420.0,182890.0,184185.0,20,2025-12-30
신한지주,55550.0,5.0,제외,회피,0.0,0.54,2.0,22.79,-0.0702,3,대형,관찰,0.6,782.9,역배열/추세 훼손,매도/제외,은행,False,40.0,77180.0,77020.0,77805.0,21,2025-12-30
HD현대일렉트릭,267260.0,3.0,제외,회피,0.0,0.28,0.0,6.5,-0.5507,0,대형,관찰,0.76,910.9,역배열/추세 훼손,매도/제외,전기장비,False,0.0,780000.0,794900.0,813050.0,22,2025-12-30
LG에너지솔루션,373220.0,3.0,제외,회피,0.0,0.95,4.0,15.74,-0.2135,1,대형,관찰,0.67,1435.2,역배열/추세 훼손,매도/제외,전기제품,False,0.0,382100.0,389100.0,411525.0,23,2025-12-30
HD한국조선해양,9540.0,2.0,제외,회피,0.0,5.69,14.46,0.0,0.0253,2,대형,관찰,0.98,610.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,0.0,413700.0,416100.0,425425.0,24,2025-12-30
한화오션,42660.0,21.0,신규후보,주도눌림,52.47,16.91,41.99,83.83,0.2958,3,대형,주도대형,1.37,2230.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,보유/관찰,조선,True,100.0,115880.0,113380.0,112395.0,1,2026-01-02
미래에셋증권,6800.0,26.0,관찰,주도돌파,49.28,14.24,0.0,69.33,-0.7862,0,대형,주도대형,0.85,1285.6,대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,수급훼손,증권,True,100.0,23448.0,22890.3,22262.95,2,2026-01-02
현대모비스,12330.0,26.0,관찰,관찰,42.7,12.34,0.0,75.83,-3.1615,0,대형,관찰,0.62,1145.1,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행,보유/관찰,자동차부품,True,100.0,366300.0,363800.0,360525.0,3,2026-01-02
삼성전자우,5935.0,26.0,관찰,과열주의,40.83,17.45,21.27,80.71,0.0574,2,대형,관찰,1.28,2090.1,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,반도체와반도체장비,True,100.0,89540.0,86870.0,83665.0,4,2026-01-02
SK하이닉스,660.0,21.0,관찰,과열주의,29.63,7.83,8.0,79.98,-2.7554,0,대형,관찰,1.27,18806.9,대형 주도주 조건 · 이격/RSI 과열,수급훼손,반도체와반도체장비,True,100.0,631000.0,596900.0,577850.0,5,2026-01-02
SK스퀘어,402340.0,21.0,관찰,과열주의,27.55,8.71,8.0,62.31,-1.1522,1,대형,관찰,1.19,1208.7,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,복합기업,True,100.0,352300.0,325550.0,316925.0,6,2026-01-02
삼성전자,5930.0,15.0,관찰,과열주의,21.3,2.74,12.0,76.71,-1.5986,1,대형,관찰,1.27,21973.1,대형 주도주 조건 · 이격/RSI 과열,익절/추격주의,반도체와반도체장비,True,100.0,119200.0,113980.0,110375.0,7,2026-01-02
셀트리온,68270.0,27.0,관찰,관찰,15.19,10.72,38.14,49.12,0.2107,4,대형,관찰,1.72,1119.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,제약,False,60.0,185360.0,184580.0,185100.0,8,2026-01-02
삼성생명,32830.0,11.0,관찰,관찰,12.99,14.11,57.0,61.48,1.2589,4,대형,관찰,1.03,391.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,생명보험,False,80.0,159540.0,158230.0,156745.0,9,2026-01-02
삼성전기,9150.0,27.0,관찰,관찰,11.54,3.71,4.0,63.57,-1.9347,0,대형,관찰,0.92,1327.8,대형 주도주 조건 · 정배열 확인 전,수급훼손,전자장비와기기,False,60.0,259000.0,256650.0,260775.0,10,2026-01-02
한화에어로스페이스,12450.0,18.0,관찰,관찰,11.06,8.67,28.02,66.84,0.2245,2,대형,관찰,1.0,1633.7,대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,우주항공과국방,False,60.0,916800.0,897500.0,902950.0,11,2026-01-02
SK,34730.0,15.0,관찰,관찰,8.88,13.09,55.8,40.64,1.177,4,대형,관찰,0.94,366.2,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,석유와가스,False,60.0,252200.0,251700.0,258075.0,12,2026-01-02
하나금융지주,86790.0,10.0,제외,회피,4.72,2.33,8.0,62.14,-0.638,2,대형,관찰,0.75,485.7,연기금 10일 순매수 · 대형 주도주 조건 · 역배열/추세 훼손,매도/제외,은행,True,100.0,94220.0,93510.0,93390.0,13,2026-01-02
LS ELECTRIC,10120.0,22.0,관찰,관찰,2.3,1.54,0.0,35.5,-2.6646,0,대형,관찰,0.79,699.1,정배열 확인 전,수급훼손,전기장비,False,60.0,93860.0,93840.0,96480.0,14,2026-01-02
NAVER,35420.0,28.0,제외,회피,0.0,3.68,8.0,55.64,-0.2622,1,대형,관찰,1.15,1878.2,역배열/추세 훼손,매도/제외,양방향미디어와서비스,False,60.0,239900.0,237150.0,240800.0,15,2026-01-02
삼성바이오로직스,207940.0,20.0,제외,회피,0.0,0.92,4.0,35.4,-0.4551,1,대형,관찰,0.73,753.7,역배열/추세 훼손,매도/제외,제약,False,40.0,1693400.0,1713200.0,1699200.0,16,2026-01-02
삼성물산,28260.0,18.0,제외,회피,0.0,12.26,50.6,22.23,0.6216,4,대형,관찰,0.69,795.9,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,0.0,241300.0,242300.0,245025.0,17,2026-01-02
기아,270.0,15.0,제외,회피,0.0,0.86,0.0,27.83,-1.3834,0,대형,관찰,0.55,1025.6,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차,False,40.0,120860.0,120850.0,121865.0,18,2026-01-02
삼성SDI,6400.0,13.0,제외,회피,0.0,6.98,31.71,11.53,0.2742,3,대형,관찰,0.89,1174.5,거래대금 대비 수급 양호 · 역배열/추세 훼손,매도/제외,전기제품,False,0.0,272700.0,277700.0,292300.0,19,2026-01-02
HD한국조선해양,9540.0,10.0,제외,회피,0.0,4.13,14.42,0.0,0.0245,2,대형,관찰,1.06,629.8,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,0.0,406000.0,413200.0,424450.0,20,2026-01-02
KB금융,105560.0,10.0,제외,회피,0.0,9.45,39.4,14.63,0.5501,4,대형,관찰,0.58,932.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,0.0,124860.0,125030.0,125970.0,21,2026-01-02
POSCO홀딩스,5490.0,10.0,제외,회피,0.0,3.67,16.0,14.45,-0.1096,3,대형,관찰,1.15,862.1,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,철강,False,40.0,307700.0,306650.0,309725.0,22,2026-01-02
HD현대일렉트릭,267260.0,9.0,제외,회피,0.0,0.26,0.0,17.83,-0.5539,0,대형,관찰,0.89,905.6,역배열/추세 훼손,매도/제외,전기장비,False,20.0,785000.0,794300.0,814950.0,23,2026-01-02
효성중공업,298040.0,7.0,제외,회피,0.0,3.55,8.0,5.81,-1.0991,1,대형,관찰,0.91,1001.4,역배열/추세 훼손,매도/제외,전기장비,False,0.0,1802600.0,1826300.0,1881850.0,24,2026-01-02
한화오션,42660.0,24.0,신규후보,주도눌림,54.56,17.57,37.42,82.51,0.2844,3,대형,주도대형,0.91,2320.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,보유/관찰,조선,True,100.0,115660.0,114340.0,112880.0,1,2026-01-05
현대모비스,12330.0,27.0,관찰,주도눌림,51.93,13.82,0.0,75.17,-3.1323,0,대형,주도대형,0.66,1155.8,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,보유/관찰,자동차부품,True,100.0,367700.0,364800.0,363150.0,2,2026-01-05
한화에어로스페이스,12450.0,30.0,신규후보,주도돌파,51.07,11.16,31.83,82.38,0.2206,2,대형,주도대형,1.27,1662.9,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,보유/관찰,우주항공과국방,True,100.0,943600.0,911700.0,910250.0,3,2026-01-05
삼성생명,32830.0,37.0,관찰,관찰,50.72,14.14,57.0,76.48,1.2214,4,대형,관찰,1.17,403.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행,보유/관찰,생명보험,True,100.0,159620.0,159280.0,157125.0,4,2026-01-05
삼성전자우,5935.0,36.0,관찰,과열주의,43.19,18.94,20.89,51.32,0.0498,2,대형,관찰,1.66,2406.2,연기금 10일 순매수 · 기관 동행 · 이격/RSI 과열,익절/추격주의,반도체와반도체장비,True,100.0,92780.0,88680.0,84860.0,5,2026-01-05
미래에셋증권,6800.0,26.0,관찰,과열주의,37.63,15.96,0.0,68.67,-0.7808,0,대형,관찰,0.82,1294.5,대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,수급훼손,증권,True,100.0,23915.8,23393.1,22424.75,6,2026-01-05
셀트리온,68270.0,30.0,관찰,과열주의,37.08,12.28,36.85,70.26,0.1851,4,대형,관찰,2.03,1273.7,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제약,True,100.0,190860.0,187030.0,186410.0,7,2026-01-05
SK스퀘어,402340.0,33.0,관찰,과열주의,35.15,11.11,12.0,53.55,-1.0726,1,대형,관찰,1.42,1298.4,연기금 10일 순매수 · 기관 동행 · 이격/RSI 과열,익절/추격주의,복합기업,True,100.0,371300.0,338850.0,322200.0,8,2026-01-05
SK,34730.0,35.0,관찰,관찰,22.08,13.09,55.8,50.64,1.1829,4,대형,관찰,1.16,364.4,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,석유와가스,False,60.0,256800.0,253200.0,258225.0,9,2026-01-05
SK하이닉스,660.0,15.0,관찰,과열주의,18.66,1.84,8.0,64.98,-2.6436,0,대형,관찰,1.4,19602.5,대형 주도주 조건 · 이격/RSI 과열,수급훼손,반도체와반도체장비,True,100.0,652600.0,611400.0,585050.0,10,2026-01-05
두산에너빌리티,34020.0,37.0,관찰,관찰,17.72,3.49,8.0,67.14,-0.4762,0,대형,관찰,1.33,3536.1,대형 주도주 조건 · 정배열 확인 전,수급훼손,기계,False,60.0,76760.0,76720.0,77200.0,11,2026-01-05
삼성전자,5930.0,26.0,제외,회피,14.27,2.73,12.0,61.71,-1.4536,1,대형,관찰,1.53,24164.9,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,반도체와반도체장비,True,100.0,124600.0,117000.0,112055.0,12,2026-01-05
HD현대일렉트릭,267260.0,31.0,관찰,관찰,10.84,2.64,4.0,50.4,-0.5558,0,대형,관찰,1.07,902.6,정배열 확인 전,수급훼손,전기장비,False,60.0,802600.0,798900.0,817350.0,13,2026-01-05
하나금융지주,86790.0,20.0,제외,회피,10.56,2.37,8.0,62.14,-0.6349,2,대형,관찰,0.82,488.1,연기금 10일 순매수 · 대형 주도주 조건 · 역배열/추세 훼손,매도/제외,은행,True,100.0,94060.0,93640.0,93295.0,14,2026-01-05
LS ELECTRIC,10120.0,29.0,관찰,관찰,10.08,3.92,4.0,46.07,-2.6075,0,대형,관찰,0.95,714.4,정배열 확인 전,수급훼손,전기장비,False,60.0,95600.0,94520.0,96775.0,15,2026-01-05
삼성전기,9150.0,18.0,관찰,관찰,7.54,5.15,4.0,63.57,-1.9207,0,대형,관찰,1.07,1337.5,대형 주도주 조건 · 정배열 확인 전,수급훼손,전자장비와기기,False,60.0,262300.0,257800.0,261225.0,16,2026-01-05
현대차,5380.0,16.0,관찰,관찰,3.89,1.25,0.0,68.67,-1.9355,0,대형,관찰,0.73,3617.0,연기금 10일 순매수 · 대형 주도주 조건 · 정배열 확인 전,추세훼손,자동차,False,60.0,295800.0,291500.0,295050.0,17,2026-01-05
삼성바이오로직스,207940.0,20.0,관찰,관찰,3.45,0.95,4.0,53.07,-0.4507,1,대형,관찰,0.79,761.0,정배열 확인 전,수급훼손,제약,False,60.0,1697800.0,1709500.0,1702150.0,18,2026-01-05
삼성물산,28260.0,28.0,제외,회피,1.42,13.13,54.6,59.13,0.6716,4,대형,관찰,0.96,736.7,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,60.0,244200.0,243450.0,245475.0,19,2026-01-05
